ID,X_happiness,X_gender,T_raw,Y_raw,T,Y
113043305,8,1,3,2,0,1
113043401,8,1,3,2,0,1
113043403,10,2,4,2,1,1
113043501,9,1,3,3,0,1
113043502,7,1,1,1,0,1
113043504,7,2,4,4,1,0
113043505,9,1,2,2,0,1
113044101,6,2,2,2,0,1
113044102,9,2,2,2,0,1
113044103,6,2,3,2,0,1
113044104,5,2,4,2,1,1
113044202,9,2,2,3,0,1
113044203,8,2,3,3,0,1
113044204,7,2,1,1,0,1
113044205,9,2,4,4,1,0
113044301,6,2,3,3,0,1
113044302,8,2,4,3,1,1
113044303,9,2,2,2,0,1
113044304,6,2,2,2,0,1
113044401,8,2,3,3,0,1
113044402,7,2,3,3,0,1
113044403,8,2,1,1,0,1
113044404,8,2,3,2,0,1
113044501,8,2,4,4,1,0
113044502,8,2,2,1,0,1
113044503,8,2,2,1,0,1
113045101,9,1,2,2,0,1
113045102,4,1,2,2,0,1
113045104,8,2,1,1,0,1
113045105,9,2,3,1,0,1
113045201,8,1,2,1,0,1
113045202,5,2,3,2,0,1
113045203,10,1,1,1,0,1
113045204,5,1,3,2,0,1
113045205,8,2,2,1,0,1
113045301,4,2,4,2,1,1
113045303,9,1,1,1,0,1
113045304,8,2,4,4,1,0
113045305,10,2,3,2,0,1
113045401,9,1,1,1,0,1
113045403,6,1,3,2,0,1
113045404,8,2,2,2,0,1
113045405,8,1,3,2,0,1
113045501,3,2,2,1,0,1
113045502,8,1,3,2,0,1
113045503,5,1,3,3,0,1
113045504,7,1,1,1,0,1
113045505,5,2,3,2,0,1
113046101,5,1,4,3,1,1
113046102,8,1,4,4,1,0
113046103,6,2,3,2,0,1
113046104,8,1,1,1,0,1
113046105,8,2,2,2,0,1
113046201,5,2,1,1,0,1
113046202,5,2,2,2,0,1
113046203,9,2,4,1,1,1
113046204,7,2,2,2,0,1
113046205,7,2,2,2,0,1
113046301,8,1,2,2,0,1
113046302,6,1,4,3,1,1
113046303,8,2,1,1,0,1
113046304,8,2,2,2,0,1
113046305,8,1,4,1,1,1
113046401,10,1,1,2,0,1
113046402,9,2,3,3,0,1
113046403,9,1,3,2,0,1
113046404,4,1,2,2,0,1
113046405,9,1,2,2,0,1
113046501,7,1,2,2,0,1
113046502,10,1,1,1,0,1
113046504,5,1,2,1,0,1
113046505,7,2,3,2,0,1
113047101,8,1,2,1,0,1
113047102,10,1,2,1,0,1
113047103,8,1,1,1,0,1
113047104,8,1,1,1,0,1
113047105,8,1,2,1,0,1
113047106,8,1,3,2,0,1
113047107,9,1,2,2,0,1
113047201,8,1,1,1,0,1
113047202,8,1,2,1,0,1
113047203,9,1,1,1,0,1
113047204,6,1,2,2,0,1
113047205,9,1,3,1,0,1
113047206,9,1,2,2,0,1
113047301,8,1,1,1,0,1
113047302,4,1,2,1,0,1
113047303,10,1,2,1,0,1
113047304,11,1,3,2,0,1
113047306,7,1,2,2,0,1
113047401,8,1,1,1,0,1
113047402,10,1,3,1,0,1
113047403,8,1,1,1,0,1
113047404,6,1,2,4,0,0
113048101,8,2,3,1,0,1
113048103,11,2,1,1,0,1
113048104,8,2,3,2,0,1
113048105,7,2,1,1,0,1
113048201,8,2,2,2,0,1
113048204,8,2,2,2,0,1
113048205,8,2,1,1,0,1
113048301,10,2,1,1,0,1
113048303,9,2,1,3,0,1
113048305,9,2,2,2,0,1
113048401,6,2,2,2,0,1
113048403,9,2,1,1,0,1
113048404,8,2,2,2,0,1
113048405,11,2,1,1,0,1
113048501,7,2,1,1,0,1
113048502,7,2,3,2,0,1
113048503,8,2,1,1,0,1
113048504,10,2,2,1,0,1
113048505,7,2,2,3,0,1
113049101,4,2,4,2,1,1
113049103,3,2,1,1,0,1
113049104,8,2,2,2,0,1
113049105,6,2,4,2,1,1
113049203,7,2,3,2,0,1
113049204,10,2,3,2,0,1
113049205,10,2,2,2,0,1
113049302,11,2,1,1,0,1
113049303,7,2,2,2,0,1
113049304,6,2,2,2,0,1
113049305,8,2,3,2,0,1
113049401,9,2,1,1,0,1
113049402,11,2,2,2,0,1
113049403,11,2,1,1,0,1
113049404,9,2,1,1,0,1
113049405,11,2,2,2,0,1
113049501,6,2,2,2,0,1
113049502,10,2,3,3,0,1
113049504,6,2,2,1,0,1
113049505,7,2,1,2,0,1
113050102,5,1,4,4,1,0
113050103,8,2,2,2,0,1
113050105,9,2,1,2,0,1
113050201,7,1,2,1,0,1
113050202,8,2,2,1,0,1
113050203,6,1,2,2,0,1
113050204,7,1,2,3,0,1
113050205,9,1,2,1,0,1
113050301,11,1,1,1,0,1
113050302,5,1,4,2,1,1
113050303,9,1,1,1,0,1
113050304,6,2,3,2,0,1
113050305,7,2,2,2,0,1
113050401,5,2,3,3,0,1
113050402,7,2,1,1,0,1
113050403,8,2,3,2,0,1
113050404,8,1,3,1,0,1
113050405,7,2,2,2,0,1
113050501,9,2,3,2,0,1
113050502,7,1,2,1,0,1
113050503,9,2,2,2,0,1
113050504,8,1,2,2,0,1
113050505,8,2,1,1,0,1
113051101,6,1,2,2,0,1
113051102,8,1,3,3,0,1
113051103,5,1,1,1,0,1
113051104,7,1,2,2,0,1
113051201,8,1,4,2,1,1
113051202,9,2,4,4,1,0
113051203,10,2,3,2,0,1
113051204,7,2,3,2,0,1
113051205,8,1,4,3,1,1
113051301,4,2,4,4,1,0
113051302,7,1,4,4,1,0
113051303,7,1,3,3,0,1
113051305,6,1,4,4,1,0
113051401,5,2,2,2,0,1
113051402,7,2,2,1,0,1
113051403,8,1,4,3,1,1
113051404,6,1,4,4,1,0
113051501,1,1,1,1,0,1
113051502,5,2,2,2,0,1
113051503,11,2,1,1,0,1
113051504,4,1,3,3,0,1
113051505,11,1,1,1,0,1
113052101,7,1,2,1,0,1
113052102,4,1,4,3,1,1
113052103,9,1,3,2,0,1
113052104,5,1,1,1,0,1
113052201,8,1,1,1,0,1
113052203,8,1,3,2,0,1
113052205,9,2,3,2,0,1
113052302,4,1,2,2,0,1
113052303,9,2,3,2,0,1
113052401,3,2,4,4,1,0
113052402,8,1,-3,-3,0,1
113052403,11,2,1,1,0,1
113052404,8,1,1,1,0,1
113052405,6,1,2,2,0,1
113052501,10,2,2,2,0,1
113052503,9,1,2,2,0,1
113052504,7,1,2,1,0,1
113053102,7,2,2,2,0,1
113053103,5,2,4,3,1,1
113053104,6,2,4,2,1,1
113053105,6,2,4,2,1,1
113053202,6,2,4,3,1,1
113053203,7,2,2,2,0,1
113053204,8,2,2,2,0,1
113053205,6,2,3,2,0,1
113053301,9,2,2,2,0,1
113053302,9,2,4,4,1,0
113053303,9,2,3,3,0,1
113053304,5,2,3,2,0,1
113053305,8,2,2,2,0,1
113053402,8,2,1,1,0,1
113053403,4,2,2,2,0,1
113053404,7,2,2,2,0,1
113053405,11,2,2,2,0,1
113053501,7,2,4,4,1,0
113053502,9,2,3,2,0,1
113053503,6,2,1,1,0,1
113053504,11,2,1,1,0,1
113053505,5,2,3,2,0,1
113054101,11,1,1,1,0,1
113054103,11,1,4,1,1,1
113054104,8,1,2,2,0,1
113054202,11,1,2,2,0,1
113054203,6,1,4,2,1,1
113054302,8,1,3,2,0,1
113054305,8,1,2,1,0,1
113054401,9,1,3,2,0,1
113054404,10,1,1,2,0,1
113054501,8,1,2,2,0,1
113054502,2,2,2,1,0,1
113054503,9,1,1,1,0,1
113054504,8,1,1,1,0,1
113054505,8,2,2,2,0,1
113055101,8,1,2,1,0,1
113055102,8,1,1,1,0,1
113055103,10,1,1,1,0,1
113055104,8,1,2,2,0,1
113055105,8,1,1,1,0,1
113055201,6,1,2,2,0,1
113055202,9,1,3,1,0,1
113055203,11,1,3,1,0,1
113055205,7,1,1,1,0,1
113055301,11,1,2,1,0,1
113055302,10,1,3,1,0,1
113055303,8,1,1,1,0,1
113055304,10,1,1,2,0,1
113055305,10,1,2,1,0,1
113055401,5,1,2,2,0,1
113055402,8,1,1,1,0,1
113055403,7,1,2,1,0,1
113055404,8,1,3,2,0,1
113055405,9,1,2,2,0,1
113055501,2,1,4,4,1,0
113055502,9,1,1,1,0,1
113055503,10,1,2,1,0,1
113055504,8,1,3,1,0,1
113055505,5,1,2,2,0,1
113056101,7,2,2,2,0,1
113056103,9,2,3,2,0,1
113056105,8,2,2,1,0,1
113056201,11,2,4,3,1,1
113056203,3,2,4,3,1,1
113056204,6,2,2,2,0,1
113056301,9,2,2,2,0,1
113056302,11,2,4,2,1,1
113056303,6,2,2,2,0,1
113056304,8,2,1,1,0,1
113056305,7,2,3,3,0,1
113056402,10,2,2,2,0,1
113056403,11,2,2,2,0,1
113056405,5,2,3,2,0,1
113056501,8,2,2,2,0,1
113056504,6,2,4,4,1,0
113057102,3,1,2,1,0,1
113057104,8,1,2,1,0,1
113057105,9,1,1,1,0,1
113057201,5,1,3,3,0,1
113057202,8,1,2,1,0,1
113057203,9,1,4,4,1,0
113057204,11,1,2,1,0,1
113057205,5,1,3,2,0,1
113057301,10,1,2,1,0,1
113057302,7,1,2,2,0,1
113057303,11,1,2,2,0,1
113057304,6,1,3,2,0,1
113057401,8,2,4,4,1,0
113057402,6,2,3,2,0,1
113057403,4,1,4,2,1,1
113057404,7,1,2,2,0,1
113057501,11,1,1,1,0,1
113057502,9,1,4,2,1,1
113057504,7,2,3,1,0,1
113057505,8,1,1,1,0,1
113058101,8,2,3,2,0,1
113058102,6,2,4,4,1,0
113058103,6,2,2,2,0,1
113058105,4,2,1,3,0,1
113058201,7,2,2,2,0,1
113058202,9,2,2,1,0,1
113058203,10,2,2,1,0,1
113058204,8,2,2,2,0,1
113058205,8,2,2,3,0,1
113058301,8,2,2,2,0,1
113058302,9,2,2,2,0,1
113058303,8,2,1,1,0,1
113058304,6,2,1,1,0,1
113058305,5,2,2,2,0,1
113058401,8,2,3,3,0,1
113058402,5,2,2,3,0,1
113058403,9,2,2,2,0,1
113058404,4,2,2,2,0,1
113058405,6,2,3,2,0,1
113058501,8,2,3,2,0,1
113058502,7,2,3,2,0,1
113058503,10,2,2,2,0,1
113058504,8,2,3,1,0,1
113058505,8,2,1,1,0,1
114059101,9,1,3,3,0,1
114059102,9,1,1,1,0,1
114059105,7,2,4,4,1,0
114059201,9,1,1,1,0,1
114059202,6,1,3,3,0,1
114059205,11,1,2,3,0,1
114059301,9,1,4,4,1,0
114059302,10,1,3,3,0,1
114059304,9,1,2,2,0,1
114059305,8,1,3,3,0,1
114059402,9,2,2,2,0,1
114059403,9,1,3,3,0,1
114059404,10,1,2,2,0,1
114059405,8,1,1,1,0,1
114059502,9,1,4,4,1,0
114059505,10,2,2,2,0,1
115060101,11,1,4,2,1,1
115060102,8,2,3,4,0,0
115060103,7,1,4,4,1,0
115060104,10,1,2,1,0,1
115060105,5,2,2,2,0,1
115060201,7,2,3,3,0,1
115060204,10,1,4,4,1,0
115060205,5,1,4,4,1,0
115060301,7,1,3,4,0,0
115060302,8,2,2,4,0,0
115060303,8,2,3,3,0,1
115060305,3,2,4,4,1,0
115060401,11,1,4,4,1,0
115060402,7,2,2,3,0,1
115060403,6,2,2,2,0,1
115060501,8,2,3,3,0,1
115060502,7,1,3,3,0,1
115060503,9,2,3,3,0,1
115060505,11,2,2,2,0,1
115061101,6,2,2,2,0,1
115061102,8,2,2,3,0,1
115061103,9,2,2,2,0,1
115061104,8,2,4,4,1,0
115061105,7,2,4,4,1,0
115061201,8,2,3,3,0,1
115061202,5,1,2,2,0,1
115061203,9,2,2,2,0,1
115061204,6,2,2,3,0,1
115061205,6,1,3,3,0,1
115061301,6,2,4,4,1,0
115061302,5,2,3,3,0,1
115061305,8,1,2,3,0,1
115061401,7,2,1,4,0,0
115061402,8,2,2,2,0,1
115061403,8,2,3,3,0,1
115061404,9,1,2,2,0,1
115061405,7,1,4,4,1,0
115061501,6,2,4,4,1,0
115061502,10,2,3,2,0,1
115061503,8,2,2,2,0,1
115061504,6,1,2,2,0,1
116062101,4,2,1,1,0,1
116062102,9,2,2,2,0,1
116062103,9,1,2,2,0,1
116062104,9,2,2,2,0,1
116062105,9,2,2,2,0,1
116062201,3,2,2,2,0,1
116062202,9,2,1,1,0,1
116062204,9,1,1,2,0,1
116062205,8,2,4,2,1,1
116062303,8,1,2,2,0,1
116062304,4,2,4,4,1,0
116062305,8,2,1,2,0,1
116062401,7,2,2,2,0,1
116062402,8,2,3,2,0,1
116062403,6,2,2,2,0,1
116062404,11,1,3,2,0,1
116062405,9,2,1,1,0,1
116062501,8,2,1,2,0,1
116062502,10,2,2,2,0,1
116062504,9,2,1,2,0,1
116063101,7,2,4,4,1,0
116063102,4,2,2,2,0,1
116063104,6,2,4,1,1,1
116063105,9,2,2,1,0,1
116063201,7,2,2,2,0,1
116063202,8,2,2,2,0,1
116063203,11,1,4,1,1,1
116063204,4,1,4,2,1,1
116063205,9,2,3,2,0,1
116063301,8,2,4,4,1,0
116063302,7,2,3,2,0,1
116063303,8,2,2,2,0,1
116063304,11,2,4,2,1,1
116063305,10,2,3,1,0,1
116063401,9,2,4,4,1,0
116063402,7,1,3,2,0,1
116063404,8,2,3,3,0,1
116063405,9,2,1,1,0,1
116063501,6,2,2,2,0,1
116063502,7,2,3,2,0,1
116063503,7,2,2,2,0,1
116063505,7,2,4,4,1,0
116064101,7,2,1,1,0,1
116064102,9,2,2,2,0,1
116064104,8,2,2,2,0,1
116064105,10,2,3,3,0,1
116064201,5,2,2,2,0,1
116064202,6,2,4,4,1,0
116064203,10,2,3,3,0,1
116064204,7,2,2,2,0,1
116064205,11,1,1,2,0,1
116064301,9,2,2,2,0,1
116064302,10,2,2,2,0,1
116064303,9,2,2,2,0,1
116064304,7,2,4,4,1,0
116064305,8,1,2,1,0,1
116064401,7,2,2,2,0,1
116064404,8,2,3,2,0,1
116064501,9,2,4,2,1,1
116064502,11,2,1,1,0,1
116064504,7,2,2,2,0,1
116064505,6,2,2,1,0,1
117065101,8,1,2,2,0,1
117065102,11,1,2,1,0,1
117065103,9,1,1,1,0,1
117065104,9,1,4,3,1,1
117065105,8,2,4,3,1,1
117065106,8,2,2,2,0,1
117065107,9,1,3,3,0,1
117065201,5,1,2,1,0,1
117065202,8,1,3,1,0,1
117065203,8,1,3,1,0,1
117065204,6,1,1,1,0,1
117065205,8,2,1,1,0,1
117065206,7,2,3,3,0,1
117065301,9,1,3,2,0,1
117065303,7,1,3,3,0,1
117065304,7,2,1,1,0,1
117065306,7,1,3,3,0,1
117065401,9,1,3,3,0,1
117065403,6,1,1,1,0,1
117065404,9,1,2,1,0,1
117065405,3,1,1,1,0,1
117065406,8,2,3,3,0,1
118066101,10,2,3,2,0,1
118066102,9,2,2,2,0,1
118066103,11,2,3,4,0,0
118066104,9,2,1,1,0,1
118066105,10,2,2,2,0,1
118066106,10,2,1,1,0,1
118066202,9,2,2,2,0,1
118066203,8,2,2,2,0,1
118066204,7,2,4,3,1,1
118066205,9,2,3,3,0,1
118066301,9,2,2,1,0,1
118066302,7,2,2,2,0,1
118066303,9,2,4,3,1,1
118066304,6,2,3,2,0,1
118066305,10,2,1,1,0,1
118066306,11,2,1,2,0,1
118066402,7,2,4,2,1,1
118066403,4,2,3,3,0,1
118066404,9,2,2,2,0,1
118066405,7,2,2,2,0,1
118066501,8,2,2,2,0,1
118066502,9,2,1,1,0,1
118066503,11,2,1,1,0,1
118066504,9,2,4,4,1,0
118066505,8,2,3,2,0,1
118066506,9,2,2,3,0,1
118067101,11,1,1,1,0,1
118067102,10,1,1,1,0,1
118067103,9,1,1,1,0,1
118067104,8,1,3,3,0,1
118067106,6,1,3,3,0,1
118067201,8,1,1,1,0,1
118067202,6,1,2,2,0,1
118067203,6,1,1,1,0,1
118067204,9,1,2,2,0,1
118067205,7,1,3,3,0,1
118067206,9,2,1,1,0,1
118067301,3,1,2,2,0,1
118067302,9,1,3,2,0,1
118067303,9,1,1,1,0,1
118067304,5,1,2,2,0,1
118067305,9,1,2,2,0,1
118067306,9,1,2,1,0,1
118067401,5,2,1,1,0,1
118067402,9,1,4,2,1,1
118067403,5,1,3,2,0,1
118067404,7,1,1,1,0,1
118067405,8,2,2,1,0,1
118067501,11,1,2,2,0,1
118067502,8,1,2,1,0,1
118067503,7,1,1,1,0,1
118067505,6,1,2,2,0,1
121068101,8,1,3,3,0,1
121068102,9,1,2,2,0,1
121068103,11,1,2,2,0,1
121068104,8,1,2,3,0,1
121068105,5,1,2,3,0,1
121068201,8,1,1,1,0,1
121068202,6,1,3,2,0,1
121068203,7,1,3,4,0,0
121068204,9,1,2,2,0,1
121068205,5,1,1,1,0,1
121068301,9,1,2,3,0,1
121068302,8,1,3,2,0,1
121068303,10,1,2,2,0,1
121068304,10,1,2,2,0,1
121068401,6,1,2,2,0,1
121068402,10,1,4,3,1,1
121068403,8,1,3,3,0,1
121068404,8,1,3,3,0,1
121068503,10,1,2,2,0,1
121068504,10,1,2,3,0,1
121068505,10,1,3,2,0,1
121069101,9,1,3,3,0,1
121069102,8,1,2,2,0,1
121069103,9,2,2,2,0,1
121069104,7,2,3,3,0,1
121069201,7,2,2,3,0,1
121069202,11,2,3,3,0,1
121069203,9,2,1,1,0,1
121069204,11,2,2,3,0,1
121069205,8,2,3,3,0,1
121069301,8,1,3,3,0,1
121069302,8,1,3,3,0,1
121069303,9,2,2,3,0,1
121069304,8,2,2,2,0,1
121069305,8,1,3,3,0,1
121069401,5,1,2,3,0,1
121069402,9,1,2,2,0,1
121069403,9,1,2,2,0,1
121069404,6,2,2,3,0,1
121069405,7,2,2,2,0,1
121069501,5,1,2,2,0,1
121069502,9,1,3,3,0,1
121069503,6,2,1,1,0,1
121069504,4,1,3,3,0,1
121069505,8,1,3,2,0,1
121070101,11,2,2,3,0,1
121070102,9,2,2,2,0,1
121070103,8,2,2,4,0,0
121070105,9,2,3,2,0,1
121070201,8,1,2,2,0,1
121070202,9,1,2,2,0,1
121070204,11,1,2,1,0,1
121070205,8,1,1,1,0,1
121070301,8,2,3,3,0,1
121070302,9,2,2,1,0,1
121070303,8,2,3,3,0,1
121070304,8,2,2,2,0,1
121070305,8,2,3,3,0,1
121070401,8,1,3,2,0,1
121070402,10,1,2,1,0,1
121070403,8,1,2,2,0,1
121070405,8,1,2,2,0,1
121070501,8,1,2,2,0,1
121070502,6,1,3,3,0,1
121070503,11,1,2,2,0,1
121070504,8,1,3,2,0,1
121070505,10,1,2,2,0,1
121071101,10,2,3,2,0,1
121071102,7,2,1,1,0,1
121071103,10,2,2,2,0,1
121071104,9,2,3,2,0,1
121071105,8,2,3,3,0,1
121071201,9,2,2,2,0,1
121071204,7,2,3,3,0,1
121071205,9,2,2,2,0,1
121071301,8,2,3,3,0,1
121071302,8,2,3,3,0,1
121071303,7,2,3,3,0,1
121071304,7,2,3,3,0,1
121071305,8,2,2,2,0,1
121071401,5,2,2,2,0,1
121071402,8,2,3,3,0,1
121071403,11,2,2,2,0,1
121071405,9,2,2,2,0,1
121071501,5,2,2,2,0,1
121071502,6,2,2,2,0,1
121071504,9,2,3,2,0,1
121071505,7,2,2,2,0,1
121072101,4,2,3,3,0,1
121072102,9,2,3,3,0,1
121072103,8,2,3,3,0,1
121072104,5,2,4,4,1,0
121072105,8,2,4,3,1,1
121072201,7,2,4,4,1,0
121072202,9,2,3,4,0,0
121072204,6,2,4,2,1,1
121072302,9,2,2,2,0,1
121072303,7,2,3,3,0,1
121072304,9,2,2,2,0,1
121072305,8,2,3,3,0,1
121072401,8,2,4,4,1,0
121072402,6,2,4,4,1,0
121072403,7,2,3,3,0,1
121072404,10,2,3,4,0,0
121072502,8,2,4,4,1,0
121072503,7,2,3,3,0,1
121072504,7,2,4,3,1,1
121072505,8,2,3,2,0,1
121073101,7,2,3,3,0,1
121073102,10,2,4,4,1,0
121073103,6,2,3,3,0,1
121073104,11,2,1,3,0,1
121073105,7,2,1,2,0,1
121073201,8,2,3,3,0,1
121073202,10,2,2,2,0,1
121073203,6,2,2,2,0,1
121073204,9,2,2,2,0,1
121073205,9,2,2,1,0,1
121073301,8,2,3,3,0,1
121073303,9,2,2,2,0,1
121073305,11,2,2,2,0,1
121073401,8,2,3,3,0,1
121073402,9,2,1,1,0,1
121073403,9,2,2,2,0,1
121073404,9,2,2,2,0,1
121073405,8,2,1,1,0,1
121073501,1,2,4,4,1,0
121073502,10,2,2,2,0,1
121073503,3,2,2,2,0,1
121073504,6,2,2,2,0,1
121074101,9,1,3,3,0,1
121074102,5,1,2,2,0,1
121074103,11,1,1,1,0,1
121074104,11,1,1,1,0,1
121074105,6,1,4,1,1,1
121074201,10,1,1,1,0,1
121074202,8,1,2,3,0,1
121074203,7,1,3,3,0,1
121074204,6,1,4,4,1,0
121074205,9,1,2,2,0,1
121074301,7,1,2,1,0,1
121074302,8,1,2,1,0,1
121074303,9,1,2,2,0,1
121074304,6,1,3,3,0,1
121074305,9,1,2,2,0,1
121074401,4,2,1,1,0,1
121074402,9,2,1,1,0,1
121074403,10,2,3,3,0,1
121074404,8,2,3,3,0,1
121074501,8,2,3,3,0,1
121074503,4,2,4,4,1,0
121074504,9,2,2,2,0,1
121074505,7,2,2,2,0,1
121075101,9,1,3,2,0,1
121075102,8,1,2,2,0,1
121075103,6,1,3,3,0,1
121075104,11,1,3,3,0,1
121075105,7,1,3,3,0,1
121075201,9,1,2,1,0,1
121075202,6,1,3,4,0,0
121075203,10,1,3,3,0,1
121075204,9,1,2,2,0,1
121075301,9,2,1,1,0,1
121075302,5,2,2,2,0,1
121075303,7,2,2,2,0,1
121075304,9,2,2,2,0,1
121075305,8,2,1,1,0,1
121075401,8,2,2,1,0,1
121075402,8,2,3,2,0,1
121075403,9,2,2,2,0,1
121075404,7,2,1,1,0,1
121075405,6,2,3,3,0,1
121075501,9,1,2,2,0,1
121075502,5,1,2,1,0,1
121075503,7,1,2,2,0,1
121075505,7,1,3,3,0,1
121076101,6,1,3,2,0,1
121076102,7,1,3,2,0,1
121076103,8,1,3,2,0,1
121076104,5,1,3,2,0,1
121076105,8,1,3,3,0,1
121076202,8,1,2,2,0,1
121076203,7,1,3,2,0,1
121076204,11,1,3,2,0,1
121076205,8,1,3,2,0,1
121076301,9,1,1,1,0,1
121076302,4,1,3,2,0,1
121076303,8,1,2,2,0,1
121076305,9,1,3,3,0,1
121076401,8,1,4,3,1,1
121076402,10,1,3,2,0,1
121076403,9,1,2,2,0,1
121076404,8,1,3,2,0,1
121076405,8,1,3,3,0,1
121076501,9,1,1,1,0,1
121076502,8,1,1,1,0,1
121076503,7,1,3,3,0,1
121076505,4,1,2,2,0,1
121077101,10,1,1,1,0,1
121077102,11,1,3,3,0,1
121077103,10,1,1,1,0,1
121077104,11,1,1,1,0,1
121077105,9,1,1,1,0,1
121077201,9,1,1,1,0,1
121077202,10,1,2,1,0,1
121077203,9,1,1,1,0,1
121077204,8,1,1,2,0,1
121077301,7,1,1,1,0,1
121077302,9,1,2,2,0,1
121077303,8,1,2,2,0,1
121077304,7,1,2,2,0,1
121077305,8,1,1,1,0,1
121077402,11,2,1,2,0,1
121077403,10,2,2,2,0,1
121077405,8,2,2,3,0,1
121077501,7,2,1,1,0,1
121077502,9,2,2,2,0,1
121077503,8,2,1,1,0,1
121077504,8,2,3,1,0,1
121077505,10,2,1,1,0,1
121078101,11,2,2,2,0,1
121078102,8,2,2,2,0,1
121078103,8,2,3,2,0,1
121078104,10,2,2,2,0,1
121078105,7,2,3,2,0,1
121078201,8,2,3,3,0,1
121078202,8,2,2,2,0,1
121078204,9,2,1,2,0,1
121078205,6,2,1,1,0,1
121078301,9,2,1,1,0,1
121078302,8,2,2,2,0,1
121078303,8,2,2,2,0,1
121078304,8,2,3,3,0,1
121078305,9,2,2,2,0,1
121078401,8,2,2,4,0,0
121078402,7,2,2,2,0,1
121078403,7,2,4,3,1,1
121078404,9,2,2,2,0,1
121078405,7,2,2,2,0,1
121078501,7,2,3,2,0,1
121078502,6,2,2,1,0,1
121078503,6,2,2,2,0,1
121078505,4,2,2,2,0,1
121079101,7,2,3,2,0,1
121079102,5,2,3,2,0,1
121079103,8,2,2,2,0,1
121079104,8,2,3,2,0,1
121079105,10,1,3,3,0,1
121079106,9,2,3,3,0,1
121079107,7,2,2,2,0,1
121079201,6,1,2,3,0,1
121079202,9,2,3,3,0,1
121079203,9,2,2,3,0,1
121079205,7,2,3,3,0,1
121079206,9,2,2,2,0,1
121079207,9,2,3,2,0,1
121079301,9,2,3,2,0,1
121079302,9,2,2,2,0,1
121079304,8,2,2,2,0,1
121079305,10,2,2,2,0,1
121079402,8,1,3,2,0,1
121079403,9,2,2,2,0,1
121079404,8,2,2,2,0,1
121079405,6,2,4,4,1,0
121079406,7,2,4,4,1,0
122080101,7,1,3,3,0,1
122080102,7,1,4,4,1,0
122080103,7,1,3,3,0,1
122080104,9,1,3,3,0,1
122080105,10,1,3,3,0,1
122080201,8,1,3,2,0,1
122080202,10,1,3,3,0,1
122080203,10,1,3,3,0,1
122080204,3,1,3,3,0,1
122080205,7,1,4,4,1,0
122080302,6,1,4,4,1,0
122080303,9,1,3,3,0,1
122080304,7,1,4,4,1,0
122080305,11,1,4,4,1,0
122080401,9,2,3,2,0,1
122080402,9,2,2,2,0,1
122080403,6,2,4,4,1,0
122080405,8,2,3,3,0,1
122080501,6,2,4,4,1,0
122080502,8,2,4,3,1,1
122080503,11,2,1,1,0,1
122080504,9,2,3,3,0,1
122080505,7,2,3,3,0,1
123081101,9,1,2,2,0,1
123081102,9,1,2,2,0,1
123081103,6,1,1,2,0,1
123081104,9,1,1,2,0,1
123081105,8,1,2,2,0,1
123081201,7,1,2,2,0,1
123081202,11,1,2,2,0,1
123081204,8,1,1,1,0,1
123081205,8,1,3,2,0,1
123081301,9,1,1,2,0,1
123081302,11,1,1,1,0,1
123081303,9,1,1,1,0,1
123081304,9,1,2,2,0,1
123081305,10,1,2,2,0,1
123081401,11,1,2,2,0,1
123081402,10,1,2,2,0,1
123081403,5,2,3,2,0,1
123081405,6,2,2,2,0,1
123081501,5,2,2,2,0,1
123081502,7,1,1,1,0,1
123081503,2,1,1,1,0,1
123081504,11,1,3,2,0,1
123081505,8,1,2,2,0,1
123082102,5,2,3,3,0,1
123082104,7,2,4,4,1,0
123082202,8,2,2,1,0,1
123082203,7,2,2,1,0,1
123082204,7,2,4,3,1,1
123082205,11,2,4,4,1,0
123082301,11,2,4,3,1,1
123082302,9,2,4,4,1,0
123082303,8,2,2,3,0,1
123082305,9,2,3,3,0,1
123082401,5,2,2,2,0,1
123082402,6,2,3,2,0,1
123082403,6,2,3,3,0,1
123082404,11,2,3,2,0,1
123082405,3,2,3,3,0,1
123082502,9,2,4,4,1,0
123082503,8,2,3,3,0,1
123082504,8,2,3,3,0,1
123083101,11,1,1,2,0,1
123083102,11,1,1,1,0,1
123083103,7,1,1,1,0,1
123083104,11,1,2,1,0,1
123083105,6,1,2,2,0,1
123083201,11,1,3,2,0,1
123083202,11,1,1,2,0,1
123083203,11,1,2,2,0,1
123083204,7,1,2,2,0,1
123083301,11,2,2,2,0,1
123083302,10,1,1,1,0,1
123083303,9,1,2,2,0,1
123083304,9,1,3,2,0,1
123083305,10,1,2,2,0,1
123083402,9,2,2,2,0,1
123083403,7,1,1,1,0,1
123083404,9,1,3,2,0,1
123083405,9,1,2,2,0,1
123083501,8,1,2,2,0,1
123083502,11,2,2,2,0,1
123083503,9,1,3,2,0,1
123083504,9,1,3,2,0,1
123083505,11,1,3,2,0,1
123084101,9,1,1,1,0,1
123084102,11,1,1,1,0,1
123084103,9,1,1,1,0,1
123084104,9,1,1,1,0,1
123084201,9,2,1,1,0,1
123084202,8,1,1,1,0,1
123084203,6,2,1,1,0,1
123084204,8,1,1,1,0,1
123084205,9,2,2,1,0,1
123084302,6,2,2,2,0,1
123084303,11,1,1,1,0,1
123084305,9,1,1,1,0,1
123084401,7,1,2,2,0,1
